video_name,frame_number,filename,split,path,width,height
clip_09_not_out,130,clip_09_not_out_frame000130.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_09_not_out_frame000130.jpg,1280,720
clip_09_not_out,135,clip_09_not_out_frame000135.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_09_not_out_frame000135.jpg,1280,720
clip_09_not_out,140,clip_09_not_out_frame000140.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_09_not_out_frame000140.jpg,1280,720
clip_09_not_out,145,clip_09_not_out_frame000145.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_09_not_out_frame000145.jpg,1280,720
clip_09_not_out,150,clip_09_not_out_frame000150.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_09_not_out_frame000150.jpg,1280,720
clip_23_not_out,5,clip_23_not_out_frame000005.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000005.jpg,1280,720
clip_23_not_out,10,clip_23_not_out_frame000010.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000010.jpg,1280,720
clip_23_not_out,15,clip_23_not_out_frame000015.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_23_not_out_frame000015.jpg,1280,720
clip_23_not_out,20,clip_23_not_out_frame000020.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000020.jpg,1280,720
clip_23_not_out,25,clip_23_not_out_frame000025.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_23_not_out_frame000025.jpg,1280,720
clip_23_not_out,30,clip_23_not_out_frame000030.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000030.jpg,1280,720
clip_23_not_out,35,clip_23_not_out_frame000035.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000035.jpg,1280,720
clip_23_not_out,40,clip_23_not_out_frame000040.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000040.jpg,1280,720
clip_23_not_out,45,clip_23_not_out_frame000045.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000045.jpg,1280,720
clip_23_not_out,50,clip_23_not_out_frame000050.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000050.jpg,1280,720
clip_23_not_out,55,clip_23_not_out_frame000055.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000055.jpg,1280,720
clip_23_not_out,60,clip_23_not_out_frame000060.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_23_not_out_frame000060.jpg,1280,720
clip_23_not_out,65,clip_23_not_out_frame000065.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000065.jpg,1280,720
clip_23_not_out,70,clip_23_not_out_frame000070.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000070.jpg,1280,720
clip_23_not_out,75,clip_23_not_out_frame000075.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000075.jpg,1280,720
clip_23_not_out,80,clip_23_not_out_frame000080.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000080.jpg,1280,720
clip_23_not_out,85,clip_23_not_out_frame000085.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000085.jpg,1280,720
clip_23_not_out,90,clip_23_not_out_frame000090.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000090.jpg,1280,720
clip_23_not_out,95,clip_23_not_out_frame000095.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000095.jpg,1280,720
clip_23_not_out,100,clip_23_not_out_frame000100.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000100.jpg,1280,720
clip_23_not_out,105,clip_23_not_out_frame000105.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000105.jpg,1280,720
clip_23_not_out,110,clip_23_not_out_frame000110.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000110.jpg,1280,720
clip_23_not_out,115,clip_23_not_out_frame000115.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000115.jpg,1280,720
clip_23_not_out,120,clip_23_not_out_frame000120.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000120.jpg,1280,720
clip_23_not_out,125,clip_23_not_out_frame000125.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000125.jpg,1280,720
clip_23_not_out,130,clip_23_not_out_frame000130.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_23_not_out_frame000130.jpg,1280,720
clip_23_not_out,135,clip_23_not_out_frame000135.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000135.jpg,1280,720
clip_23_not_out,140,clip_23_not_out_frame000140.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_23_not_out_frame000140.jpg,1280,720
clip_23_not_out,145,clip_23_not_out_frame000145.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000145.jpg,1280,720
clip_23_not_out,150,clip_23_not_out_frame000150.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_23_not_out_frame000150.jpg,1280,720
clip_22_out,5,clip_22_out_frame000005.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_22_out_frame000005.jpg,1280,720
clip_22_out,10,clip_22_out_frame000010.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_22_out_frame000010.jpg,1280,720
clip_22_out,15,clip_22_out_frame000015.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000015.jpg,1280,720
clip_22_out,20,clip_22_out_frame000020.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_22_out_frame000020.jpg,1280,720
clip_22_out,25,clip_22_out_frame000025.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_22_out_frame000025.jpg,1280,720
clip_22_out,30,clip_22_out_frame000030.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_22_out_frame000030.jpg,1280,720
clip_22_out,35,clip_22_out_frame000035.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_22_out_frame000035.jpg,1280,720
clip_22_out,40,clip_22_out_frame000040.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000040.jpg,1280,720
clip_22_out,45,clip_22_out_frame000045.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000045.jpg,1280,720
clip_22_out,50,clip_22_out_frame000050.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000050.jpg,1280,720
clip_22_out,55,clip_22_out_frame000055.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000055.jpg,1280,720
clip_22_out,60,clip_22_out_frame000060.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000060.jpg,1280,720
clip_22_out,65,clip_22_out_frame000065.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000065.jpg,1280,720
clip_22_out,70,clip_22_out_frame000070.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000070.jpg,1280,720
clip_22_out,75,clip_22_out_frame000075.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_22_out_frame000075.jpg,1280,720
clip_22_out,80,clip_22_out_frame000080.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000080.jpg,1280,720
clip_22_out,85,clip_22_out_frame000085.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000085.jpg,1280,720
clip_22_out,90,clip_22_out_frame000090.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_22_out_frame000090.jpg,1280,720
clip_22_out,95,clip_22_out_frame000095.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000095.jpg,1280,720
clip_22_out,100,clip_22_out_frame000100.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_22_out_frame000100.jpg,1280,720
clip_22_out,105,clip_22_out_frame000105.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000105.jpg,1280,720
clip_22_out,110,clip_22_out_frame000110.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_22_out_frame000110.jpg,1280,720
clip_22_out,115,clip_22_out_frame000115.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000115.jpg,1280,720
clip_22_out,120,clip_22_out_frame000120.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_22_out_frame000120.jpg,1280,720
clip_22_out,125,clip_22_out_frame000125.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000125.jpg,1280,720
clip_22_out,130,clip_22_out_frame000130.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_22_out_frame000130.jpg,1280,720
clip_22_out,135,clip_22_out_frame000135.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_22_out_frame000135.jpg,1280,720
clip_22_out,140,clip_22_out_frame000140.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000140.jpg,1280,720
clip_22_out,145,clip_22_out_frame000145.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000145.jpg,1280,720
clip_22_out,150,clip_22_out_frame000150.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_22_out_frame000150.jpg,1280,720
clip_29_out,5,clip_29_out_frame000005.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000005.jpg,1280,720
clip_29_out,10,clip_29_out_frame000010.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000010.jpg,1280,720
clip_29_out,15,clip_29_out_frame000015.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000015.jpg,1280,720
clip_29_out,20,clip_29_out_frame000020.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000020.jpg,1280,720
clip_29_out,25,clip_29_out_frame000025.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000025.jpg,1280,720
clip_29_out,30,clip_29_out_frame000030.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000030.jpg,1280,720
clip_29_out,35,clip_29_out_frame000035.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000035.jpg,1280,720
clip_29_out,40,clip_29_out_frame000040.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000040.jpg,1280,720
clip_29_out,45,clip_29_out_frame000045.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000045.jpg,1280,720
clip_29_out,50,clip_29_out_frame000050.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000050.jpg,1280,720
clip_29_out,55,clip_29_out_frame000055.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000055.jpg,1280,720
clip_29_out,60,clip_29_out_frame000060.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000060.jpg,1280,720
clip_29_out,65,clip_29_out_frame000065.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000065.jpg,1280,720
clip_29_out,70,clip_29_out_frame000070.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000070.jpg,1280,720
clip_29_out,75,clip_29_out_frame000075.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_29_out_frame000075.jpg,1280,720
clip_29_out,80,clip_29_out_frame000080.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_29_out_frame000080.jpg,1280,720
clip_29_out,85,clip_29_out_frame000085.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000085.jpg,1280,720
clip_29_out,90,clip_29_out_frame000090.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000090.jpg,1280,720
clip_29_out,95,clip_29_out_frame000095.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000095.jpg,1280,720
clip_29_out,100,clip_29_out_frame000100.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_29_out_frame000100.jpg,1280,720
clip_29_out,105,clip_29_out_frame000105.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_29_out_frame000105.jpg,1280,720
clip_29_out,110,clip_29_out_frame000110.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000110.jpg,1280,720
clip_29_out,115,clip_29_out_frame000115.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000115.jpg,1280,720
clip_29_out,120,clip_29_out_frame000120.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_29_out_frame000120.jpg,1280,720
clip_29_out,125,clip_29_out_frame000125.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000125.jpg,1280,720
clip_29_out,130,clip_29_out_frame000130.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000130.jpg,1280,720
clip_29_out,135,clip_29_out_frame000135.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000135.jpg,1280,720
clip_29_out,140,clip_29_out_frame000140.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000140.jpg,1280,720
clip_29_out,145,clip_29_out_frame000145.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_29_out_frame000145.jpg,1280,720
clip_29_out,150,clip_29_out_frame000150.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_29_out_frame000150.jpg,1280,720
clip_11_out,5,clip_11_out_frame000005.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000005.jpg,1280,720
clip_11_out,10,clip_11_out_frame000010.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000010.jpg,1280,720
clip_11_out,15,clip_11_out_frame000015.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000015.jpg,1280,720
clip_11_out,20,clip_11_out_frame000020.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000020.jpg,1280,720
clip_11_out,25,clip_11_out_frame000025.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000025.jpg,1280,720
clip_11_out,30,clip_11_out_frame000030.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000030.jpg,1280,720
clip_11_out,35,clip_11_out_frame000035.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000035.jpg,1280,720
clip_11_out,40,clip_11_out_frame000040.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000040.jpg,1280,720
clip_11_out,45,clip_11_out_frame000045.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000045.jpg,1280,720
clip_11_out,50,clip_11_out_frame000050.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000050.jpg,1280,720
clip_11_out,55,clip_11_out_frame000055.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000055.jpg,1280,720
clip_11_out,60,clip_11_out_frame000060.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_11_out_frame000060.jpg,1280,720
clip_11_out,65,clip_11_out_frame000065.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000065.jpg,1280,720
clip_11_out,70,clip_11_out_frame000070.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000070.jpg,1280,720
clip_11_out,75,clip_11_out_frame000075.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000075.jpg,1280,720
clip_11_out,80,clip_11_out_frame000080.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000080.jpg,1280,720
clip_11_out,85,clip_11_out_frame000085.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000085.jpg,1280,720
clip_11_out,90,clip_11_out_frame000090.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000090.jpg,1280,720
clip_11_out,95,clip_11_out_frame000095.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000095.jpg,1280,720
clip_11_out,100,clip_11_out_frame000100.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000100.jpg,1280,720
clip_11_out,105,clip_11_out_frame000105.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000105.jpg,1280,720
clip_11_out,110,clip_11_out_frame000110.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000110.jpg,1280,720
clip_11_out,115,clip_11_out_frame000115.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000115.jpg,1280,720
clip_11_out,120,clip_11_out_frame000120.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_11_out_frame000120.jpg,1280,720
clip_11_out,125,clip_11_out_frame000125.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000125.jpg,1280,720
clip_11_out,130,clip_11_out_frame000130.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000130.jpg,1280,720
clip_11_out,135,clip_11_out_frame000135.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000135.jpg,1280,720
clip_11_out,140,clip_11_out_frame000140.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip_11_out_frame000140.jpg,1280,720
clip_11_out,145,clip_11_out_frame000145.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000145.jpg,1280,720
clip_11_out,150,clip_11_out_frame000150.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_11_out_frame000150.jpg,1280,720
clip+26_not_out,5,clip+26_not_out_frame000005.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000005.jpg,1280,720
clip+26_not_out,10,clip+26_not_out_frame000010.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip+26_not_out_frame000010.jpg,1280,720
clip+26_not_out,15,clip+26_not_out_frame000015.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000015.jpg,1280,720
clip+26_not_out,20,clip+26_not_out_frame000020.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000020.jpg,1280,720
clip+26_not_out,25,clip+26_not_out_frame000025.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000025.jpg,1280,720
clip+26_not_out,30,clip+26_not_out_frame000030.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000030.jpg,1280,720
clip+26_not_out,35,clip+26_not_out_frame000035.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000035.jpg,1280,720
clip+26_not_out,40,clip+26_not_out_frame000040.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000040.jpg,1280,720
clip+26_not_out,45,clip+26_not_out_frame000045.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000045.jpg,1280,720
clip+26_not_out,50,clip+26_not_out_frame000050.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip+26_not_out_frame000050.jpg,1280,720
clip+26_not_out,55,clip+26_not_out_frame000055.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000055.jpg,1280,720
clip+26_not_out,60,clip+26_not_out_frame000060.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000060.jpg,1280,720
clip+26_not_out,65,clip+26_not_out_frame000065.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000065.jpg,1280,720
clip+26_not_out,70,clip+26_not_out_frame000070.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip+26_not_out_frame000070.jpg,1280,720
clip+26_not_out,75,clip+26_not_out_frame000075.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000075.jpg,1280,720
clip+26_not_out,80,clip+26_not_out_frame000080.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip+26_not_out_frame000080.jpg,1280,720
clip+26_not_out,85,clip+26_not_out_frame000085.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000085.jpg,1280,720
clip+26_not_out,90,clip+26_not_out_frame000090.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000090.jpg,1280,720
clip+26_not_out,95,clip+26_not_out_frame000095.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000095.jpg,1280,720
clip+26_not_out,100,clip+26_not_out_frame000100.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000100.jpg,1280,720
clip+26_not_out,105,clip+26_not_out_frame000105.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000105.jpg,1280,720
clip+26_not_out,110,clip+26_not_out_frame000110.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip+26_not_out_frame000110.jpg,1280,720
clip+26_not_out,115,clip+26_not_out_frame000115.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000115.jpg,1280,720
clip+26_not_out,120,clip+26_not_out_frame000120.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000120.jpg,1280,720
clip+26_not_out,125,clip+26_not_out_frame000125.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000125.jpg,1280,720
clip+26_not_out,130,clip+26_not_out_frame000130.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000130.jpg,1280,720
clip+26_not_out,135,clip+26_not_out_frame000135.jpg,test,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/test/clip+26_not_out_frame000135.jpg,1280,720
clip+26_not_out,140,clip+26_not_out_frame000140.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000140.jpg,1280,720
clip+26_not_out,145,clip+26_not_out_frame000145.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000145.jpg,1280,720
clip+26_not_out,150,clip+26_not_out_frame000150.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip+26_not_out_frame000150.jpg,1280,720
clip_25_not_out,5,clip_25_not_out_frame000005.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_25_not_out_frame000005.jpg,1280,720
clip_25_not_out,10,clip_25_not_out_frame000010.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_25_not_out_frame000010.jpg,1280,720
clip_25_not_out,15,clip_25_not_out_frame000015.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_25_not_out_frame000015.jpg,1280,720
clip_25_not_out,20,clip_25_not_out_frame000020.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_25_not_out_frame000020.jpg,1280,720
clip_25_not_out,25,clip_25_not_out_frame000025.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_25_not_out_frame000025.jpg,1280,720
clip_25_not_out,30,clip_25_not_out_frame000030.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_25_not_out_frame000030.jpg,1280,720
clip_25_not_out,35,clip_25_not_out_frame000035.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_25_not_out_frame000035.jpg,1280,720
clip_25_not_out,40,clip_25_not_out_frame000040.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_25_not_out_frame000040.jpg,1280,720
clip_25_not_out,45,clip_25_not_out_frame000045.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_25_not_out_frame000045.jpg,1280,720
clip_25_not_out,50,clip_25_not_out_frame000050.jpg,val,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/val/clip_25_not_out_frame000050.jpg,1280,720
clip_25_not_out,55,clip_25_not_out_frame000055.jpg,train,/content/drive/MyDrive/LBW_Project/ball_stump_dataset/images/train/clip_25_not_out_frame000055.jpg,1280,720
